Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Wind Speed [m/s](TimeStep),Environment:Site Wind Direction [deg](TimeStep),Environment:Site Outdoor Air Density [kg/m3](TimeStep),Environment:Site Rain Status [](TimeStep),BLOCK1:ZONE4:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE3:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE7:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE6:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE5:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK1:ZONE2:Zone Mean Air Temperature [C](TimeStep:ON),BLOCK6:ZONE1:Zone Mean Air Temperature [C](TimeStep:ON),PEOPLE BLOCK1:ZONE4:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE3:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE7:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE6:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE5:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON),PEOPLE BLOCK6:ZONE1:Zone Thermal Comfort Fanger Model PMV [](TimeStep:ON) 
 11/09  10:00:00,15.7,57.0,2.7,180.0,1.2048643350135935,0.0,18.442582137719826,17.839522853766696,16.537157084335786,18.017650443727456,17.15039807811011,15.969874790239622,17.3518900061439,17.13155236647225,-2.6990737627457208,-6.302239990983431,-3.9222383536597169,-6.084684046449817,-2.910525038128144,-3.3484737560189306,-2.8522205939001217,-3.0334478320837019 
 11/09  11:00:00,16.5,54.0,2.8,180.0,1.200370092434462,0.0,18.783595671418277,18.228860767154175,17.20514410510245,18.234570172100374,17.83985058085849,16.668812714538917,17.663314671657774,17.845620508656059,-2.629699600705131,-6.202750755345517,-3.7855370205144727,-6.090429090613848,-2.7171977500786657,-3.2297707729660147,-2.846108886964213,-2.8340435545974249 
 11/09  12:00:00,17.2,51.0,2.8,180.0,1.1976299571232947,0.0,18.981098083736,18.723954724619519,17.77116944621037,18.729142013164358,18.31511249250121,17.296566220763539,18.032214727087344,17.93899546087733,-2.5514423346120709,-6.081855193633323,-3.6240250336410004,-6.029671502464432,-2.5359696978047867,-3.10332040665712,-2.775253558564256,-2.628122176841895 
 11/09  13:00:00,17.9,49.0,2.9,180.0,1.1946992735380034,0.0,19.223808814906574,19.16014439000396,18.16571821146594,19.151800071129594,18.846012373137034,17.94843051415728,18.447226178153256,18.298331294205004,-2.4896299450783565,-5.922764143929792,-3.4532221992473297,-5.876151398817958,-2.3177298905408265,-2.965275834380609,-2.681720750910989,-2.5198569031257858 
 11/09  14:00:00,18.7,46.0,3.0,180.0,1.1915790411898615,0.0,19.48035430223883,19.728847057358928,18.858852889099518,19.714889929419895,19.4487170017961,18.707692597290995,18.965196896979358,18.951171149217623,-2.4186014558918749,-5.774379068818282,-3.3229296516467956,-5.735239441482998,-2.151448506251793,-2.8150738230317975,-2.579364535208786,-2.372081194858262 
 11/09  15:00:00,19.4,44.0,3.1,230.0,1.1887369927394012,0.0,19.94875796704487,20.42711882983034,19.48949145723482,20.35977642645403,19.94986028484246,19.368239442855996,19.46721479217298,19.518643268955505,-2.3408026333921456,-5.591627276103528,-3.144197847046086,-5.556152427237462,-2.035922643110921,-2.647132401108066,-2.46444720873619,-2.1916783665690229 
 11/09  16:00:00,18.3,48.0,3.1,230.0,1.1930051017004036,0.0,19.697665547897146,19.572601838770298,18.649873099329104,19.48440841094153,19.335397219950779,18.360516704257184,18.968313726128103,18.855206897610964,-2.2209602183030356,-5.367387767580416,-2.954851317061039,-5.348285612779716,-1.9226753012834,-2.4867859637476918,-2.350413850403351,-2.015695032597588 
 11/09  17:00:00,17.1,52.0,3.1,230.0,1.1990847675403447,0.0,19.320935411169189,18.76848872356448,17.850043325704367,18.74444984346651,18.676347982079606,17.261130211247435,18.36531246253516,18.0745612805158,-2.2431110873297377,-5.596349787727943,-3.1381538455122688,-5.5877073259639069,-2.0781949718155197,-2.668001620159513,-2.440967859662719,-2.1687136564995956 
 11/09  18:00:00,16.0,57.0,3.1,230.0,1.2033768263076835,0.0,18.799365837479575,18.100756952962909,16.952894550285497,18.057827491198077,17.85615062590364,16.27645432182203,17.709073266413307,17.79337662072492,-2.313936224198674,-5.829223365718452,-3.3076076725079734,-5.806642686609561,-2.286768536083938,-2.8972217004376699,-2.5667375398127816,-2.364759408352485 
 11/09  19:00:00,14.9,62.0,3.1,230.0,1.2078019869104558,0.0,18.579514393408478,17.632285140318204,16.044297949427258,17.974503558823125,16.989860004631369,15.292057376689363,17.39210585794002,16.881644276563969,-2.43203523417729,-6.027653218737051,-3.5567812774306635,-6.016611022739926,-2.5301072009603979,-3.1107564210133695,-2.715439407048875,-2.518918582226251 
 11/09  20:00:00,13.7,68.0,3.1,230.0,1.2126661636119128,0.0,18.01191540575808,16.998404933266384,15.121704023679822,17.993120651541525,16.136208828300963,14.191564823747872,16.994247699799055,15.936736830785343,-2.511669917007733,-6.17517288535771,-3.8254909216569139,-6.052337198651066,-2.787765740428594,-3.3540809928165387,-2.8003130645710878,-2.825281651853963 
 11/09  21:00:00,12.6,74.0,3.1,140.0,1.2183878764614147,0.0,15.104903232817776,16.333648188678489,14.28527760562492,17.9860964999362,15.328435073025834,13.13347915595809,16.73194679799424,15.055060494310878,-2.6629869150160916,-6.37128299335457,-4.088761858809551,-6.056753355607126,-3.0304553807609366,-3.6155609571009479,-2.8978774789569758,-3.1260483652491679 
 11/09  22:00:00,12.4,76.0,2.9,140.0,1.219061751681296,0.0,15.333209775414228,16.214333121296577,14.129230375372782,17.98629933654544,15.115766274392172,12.958804261905965,16.6284077482528,14.827084345968107,-3.287486417903424,-6.591356589635509,-4.332612211066115,-6.071014410855512,-3.2463847185480199,-3.8878255081674695,-2.9811721994617,-3.398253975945917 
 11/09  23:00:00,12.2,77.0,2.8,140.0,1.221138393211772,0.0,14.999492411703005,16.016582467752924,13.955519921284479,17.981573295565945,14.931762103979997,12.75164293143383,16.493815094256289,14.648512497230183,-3.3050477599623488,-6.651674910929545,-4.412083359438864,-6.0846943451203,-3.3384374963785006,-3.96946942972593,-3.0273572461521849,-3.5140540855992627 
 11/09  24:00:00,12.0,78.0,2.6,140.0,1.221998555858455,0.0,14.820003438270874,15.815891608289015,13.834646631613572,17.97325547539612,14.7030013543433,12.565938285491534,16.366219402000664,14.508222761890716,-3.425896296171997,-6.741116026519658,-4.493990391827292,-6.106104160043865,-3.415920521794647,-4.056901967093973,-3.080536129754503,-3.606759037046685 
 11/10  01:00:00,11.8,80.0,2.4,140.0,1.2239159283053199,0.0,14.643740693159137,15.634771662339173,13.702902676594978,17.99936477732343,14.544505072126825,12.383024739048619,16.245326775324398,14.371217741245835,-3.5113091835352527,-6.831817682893624,-4.558745867431625,-6.129052896203675,-3.5051648439770637,-4.135822439913878,-3.134715611018612,-3.6842893208142848 
 11/10  02:00:00,11.6,81.0,2.3,140.0,1.2247863727129656,0.0,14.427784583621279,15.427266582024054,13.456144418670089,17.999466084092857,14.338858118746675,12.18658397489132,16.14168379734709,14.16018510009929,-3.5894081280523486,-6.916301785746427,-4.627468390613913,-6.138817531935933,-3.580608005101196,-4.209549851193277,-3.182766457474288,-3.7551345942442526 
 11/10  03:00:00,11.4,83.0,2.1,140.0,1.2267198125447195,0.0,14.282710397985403,15.22610116145338,13.335696821152695,18.002640721835925,14.156002662766867,12.00872122124964,16.032566693465346,14.014753024309542,-3.6743131755334517,-7.011699151517012,-4.727437326523149,-6.15978380081437,-3.6620579304946094,-4.288061088285127,-3.22841158982859,-3.836940857637129 
 11/10  04:00:00,11.2,84.0,1.9,140.0,1.227600254241375,0.0,14.131463114926769,15.005704976793167,13.241755433570065,17.966992924536514,14.012411332018335,11.829111290100313,15.95470877777949,13.946622060890528,-3.7400371243643097,-7.102381478719369,-4.7888802479659768,-6.176655998877712,-3.735854382446619,-4.358046674052547,-3.273158607856642,-3.901712589696937 
 11/10  05:00:00,11.0,86.0,1.8,140.0,1.2295493946811052,0.0,13.923846278357509,14.788281490777234,13.015931079217449,17.977036504628854,13.87779529168375,11.630280149259214,15.879987082573888,13.872585872017919,-3.80695141533124,-7.203004106516619,-4.843661502681685,-6.208069025860628,-3.8002777798332669,-4.42978005349957,-3.3125618172331308,-3.9489531412984606 
 11/10  06:00:00,10.8,87.0,1.6,140.0,1.2304395578672676,0.0,13.826484972766764,14.618497720487144,12.895581184884,18.002000329792759,13.666319834741913,11.463215677553404,15.738986235787259,13.652665763412156,-3.881076974518054,-7.301631100073695,-4.932689819944658,-6.223884282853226,-3.865737924286688,-4.503317942499144,-3.3507560546585797,-3.994883007949311 
 11/10  07:00:00,11.9,80.0,1.8,140.0,1.2258416062044902,0.0,14.367209450742117,15.197205657978243,13.499364460082387,18.01271101382611,14.087161578245042,12.421500900172326,15.818079304281133,13.92757985725679,-3.8998504965400277,-7.386937039795737,-4.986612345289047,-6.2369134965157,-3.8944016743476328,-4.533208666991599,-3.3827425795880696,-4.04420384965956 
 11/10  08:00:00,13.1,73.0,1.9,140.0,1.219657337842466,0.0,15.01643333105339,15.898481144833387,14.334967742919796,18.009475633152694,14.835926867547008,13.462347589057583,16.223256847956934,14.75712780941579,-3.7681031591350906,-7.241247680608161,-4.834464609497987,-6.250830391045766,-3.7771782713928627,-4.2900177732796049,-3.3621813607511457,-3.9535930659455107 
 11/10  09:00:00,14.2,67.0,2.1,140.0,1.21396355690026,0.0,15.581156294006203,16.559707566234804,15.162754897464867,18.00878605776972,15.585284582987582,14.433768814395594,16.599473524941116,15.59394588775355,-3.610986060741079,-7.045785731429728,-4.627610439404045,-6.265240268307495,-3.5810257171387396,-4.028689883817845,-3.2791644950477027,-3.7158427050920186 
 11/10  10:00:00,15.3,62.0,2.3,140.0,1.2082120871415128,0.0,16.245227971295173,17.194214638249418,16.041541013452276,18.004172085267315,16.455360917966883,15.42030602637948,17.02893513213266,16.556915861654454,-3.459160504628353,-6.85085357358307,-4.399390597342798,-6.269818577638619,-3.3374508208642448,-3.808269604030818,-3.18566599667341,-3.4429853522696276 
 11/10  11:00:00,16.5,56.0,2.4,140.0,1.2035272465468184,0.0,17.003466025269714,17.91612670327673,17.103404669481887,18.078591958332916,17.537320456811704,16.51142473171995,17.750702519317995,17.63991866174119,-3.2910844753768089,-6.6535606172236,-4.153764589197706,-6.268578915794653,-3.037270781171402,-3.598083769043702,-3.0784891405439689,-3.135591155907217 
 11/10  12:00:00,17.6,52.0,2.6,140.0,1.197830732388563,0.0,17.72692575152595,18.699459033984917,17.96589289908032,18.842126995150033,18.421121112883016,17.547084729961047,18.673518081254657,17.983881563968603,-3.119264933604553,-6.4297040879222939,-3.85050902095235,-6.245773643986723,-2.682139935781889,-3.3601331725460916,-2.910141950396855,-2.7837912665695137 
 11/10  13:00:00,18.7,47.0,2.8,140.0,1.192515399618462,0.0,18.563554936609937,19.61424961086069,18.808241115324696,19.772165262866677,19.218038059461585,18.593670124252009,20.121903996634776,18.83255213891796,-2.934627558243226,-6.177537925371327,-3.601072878109718,-6.0056649244002939,-2.4194579737997756,-3.1239151267288949,-2.696983246696261,-2.608372592767776 
 11/10  14:00:00,19.9,43.0,2.9,140.0,1.1878022888565799,0.0,19.489396928706449,20.525020438575383,19.955572510883408,20.79533362859451,20.295998206254777,19.696506224905997,21.505918493512714,20.123327919173904,-2.7362134937628665,-5.88461749293325,-3.37558625835162,-5.713464894415962,-2.1994805411605826,-2.8956618314547937,-2.393526804322595,-2.3595213899070157 
 11/10  15:00:00,21.0,40.0,3.1,140.0,1.1822280483187542,0.0,20.265543650351817,21.390495711218976,21.012904529424316,21.6832692979264,21.1693613780339,20.72730055066864,23.42437074771285,21.10199125373415,-2.515126858630773,-5.584647352238701,-3.052537835698302,-5.3840166785273999,-1.9291233040045562,-2.6291812952178414,-2.0800620692142655,-1.9969072534962245 
 11/10  16:00:00,20.0,44.0,2.7,140.0,1.1846681147096372,0.0,19.72148317203122,20.50888967219176,20.11812216154644,20.72285647568291,20.517045627852235,19.82600088138242,21.072490467263895,20.454754373748917,-2.315911099414495,-5.289308493680266,-2.767932114503493,-5.083496741850691,-1.778374807205937,-2.387448175960282,-1.656806592951307,-1.7303941627131466 
 11/10  17:00:00,18.9,49.0,2.4,140.0,1.1886392918791907,0.0,19.206230697420567,19.922260425855176,19.210830055114358,20.02836852068584,19.778622348403645,18.852432064392504,19.632395723973965,19.567648150128183,-2.3761971925628817,-5.507524084055351,-2.921122938394017,-5.326873793883255,-1.9319069363632282,-2.5236205028876994,-2.0856872715522369,-1.8359542137216905 
 11/10  18:00:00,17.9,53.0,2.0,140.0,1.191322653629461,0.0,18.666432128657296,19.225151897358008,18.42865230317042,19.223352908183576,19.024528992221165,17.934951054742695,19.037404438331455,18.767781027850135,-2.4473900387815639,-5.6432405526468589,-3.0900007173490655,-5.498108851591322,-2.113291619013842,-2.691620353900637,-2.3500735435323296,-2.035640957644926 
 11/10  19:00:00,16.9,59.0,1.7,140.0,1.194841927550893,0.0,18.177667819171615,18.52717292776492,17.978055734165204,18.599009834022337,18.51786821297085,17.052253455446065,18.539559717024539,18.184053919098987,-2.5492636131836559,-5.826124606743736,-3.28337127484736,-5.7199222592187139,-2.3261382374461254,-2.864126586870393,-2.47221840304019,-2.2739665212583968 
 11/10  20:00:00,15.8,65.0,1.3,140.0,1.1990191053988027,0.0,17.603121667847885,17.884664713875304,17.287362140985548,18.009062658546978,17.947041134397247,16.0805162490688,18.08017084242803,18.063998281411437,-2.6516590194710867,-6.006390647756236,-3.411931850001724,-5.8867811093231439,-2.476181615183814,-3.052175315468256,-2.572182796228983,-2.4824763005142538 
 11/10  21:00:00,14.8,72.0,1.0,90.0,1.2014257311316168,0.0,16.939730364462038,17.307028547708567,16.626034358469167,17.99448853470348,17.35001450561762,15.31566716328193,17.83608880749568,17.88601518110676,-2.7857900403672519,-6.1844271016863578,-3.582442206218406,-6.05657234143108,-2.638931567365821,-3.256432178282348,-2.67419022104773,-2.5848589417371574 
 11/10  22:00:00,15.0,71.0,1.4,90.0,1.200607892045025,0.0,16.788052212454578,17.501828543374346,16.747101585997297,17.999990749776406,17.340162911851267,15.491853583062675,17.86780356344006,17.797209445881497,-2.93765788923245,-6.343425411748169,-3.7393655749970429,-6.05183872819466,-2.782377891480916,-3.416017997900589,-2.72923981446986,-2.6797322416658515 
 11/10  23:00:00,15.1,71.0,1.8,90.0,1.2000968441352267,0.0,16.543113981403278,17.539062022949673,16.75148273929094,17.994356629822446,17.31947083023862,15.531435523743566,17.79282264764406,17.749319131961327,-3.0014232165420324,-6.291265027714061,-3.725238808855378,-6.05834187914519,-2.803199206648975,-3.400039333744653,-2.7355955354125576,-2.7384647972833906 
 11/10  24:00:00,15.3,70.0,2.3,90.0,1.1992842258048356,0.0,16.41224411226406,17.651060794978997,16.83839272117634,17.99468545988787,17.288260733355565,15.660373410499649,17.72649117639091,17.72758388998495,-3.0786750947546928,-6.28387343784024,-3.7367352361551227,-6.0657480124636289,-2.824000469287876,-3.403071725244837,-2.7638478961915866,-2.7814043130803816 
 11/11  01:00:00,15.5,69.0,2.7,90.0,1.1984759970736983,0.0,16.370859053681273,17.74385920595112,16.851782068087105,17.986062490726157,17.338173187207958,15.794876672372219,17.684598513480528,17.7418842175165,-3.1326608536927567,-6.256710084773331,-3.727046597982066,-6.074477565510302,-2.8472828110941217,-3.387778234089271,-2.7898732717434879,-2.8122403182687387 
 11/11  02:00:00,15.6,69.0,3.1,90.0,1.1967599158368092,0.0,16.30645163950729,17.763838150210657,16.923711608236525,18.004729210028658,17.38239781963647,15.853043411604017,17.64751705018306,17.775933427160639,-3.1660981633118765,-6.236128098115858,-3.7348171082621386,-6.086485404527316,-2.8559018159365769,-3.369698364725688,-2.8110075995156147,-2.8301843716026915 
 11/11  03:00:00,15.8,68.0,3.5,90.0,1.1959579210050687,0.0,16.35255886528665,17.862602034925837,17.018392806144566,18.000165512622759,17.375363383562794,16.010340587231057,17.629488904026574,17.780619307312877,-3.197215500399867,-6.233035572553305,-3.725328203953036,-6.085969619003483,-2.8600963778990926,-3.361636715273206,-2.8280541687308644,-2.8364354761108578 
 11/11  04:00:00,16.0,68.0,4.0,90.0,1.1949413320693028,0.0,16.423479825370295,17.93836673327985,17.030994504149235,17.9901887373617,17.438527181176626,16.165697618854347,17.621569377686247,17.80555156931355,-3.2064694971329117,-6.209230727336155,-3.7088489169502987,-6.095419032256203,-2.8726812566087465,-3.335341868223626,-2.8413635949499804,-2.8450211010741075 
 11/11  05:00:00,16.1,67.0,4.4,90.0,1.1946532198872502,0.0,16.443546570145175,17.952213271999289,17.095437512565327,18.00016277631522,17.468496486523827,16.239273685050013,17.628607140352228,17.835088429220215,-3.202893578731198,-6.186924805488056,-3.708751492313708,-6.10029559256011,-2.872517145888112,-3.303810483405178,-2.850278281826495,-2.8464217066185566 
 11/11  06:00:00,16.3,66.0,4.8,90.0,1.1938613380556323,0.0,16.56386822576737,18.04683223425812,17.212419531209794,18.074468593383246,17.548741044235663,16.409881833114939,17.677625680527855,17.869548913023164,-3.212726307086399,-6.189838341333719,-3.7005509759708,-6.107259459446637,-2.876150162046021,-3.2935540615252756,-2.856769499519549,-2.843955585271499 
 11/11  07:00:00,17.7,62.0,4.6,90.0,1.1865270042815699,0.0,17.73964852288703,19.052827340502036,18.01392410340064,19.127444249445998,18.118004950685348,17.680279774391495,18.432411527510625,17.934892454493725,-3.1647158395343948,-6.160284915157815,-3.6683604115423344,-6.0854823377645659,-2.825659179567891,-3.2217996836638638,-2.8374877157674325,-2.8150170378691778 
 11/11  08:00:00,19.0,59.0,4.3,90.0,1.1807606847508059,0.0,18.898626776997813,20.040930376936353,19.027150548013045,20.09128834024117,18.971945166685648,18.892834435024207,19.432510324928037,18.9073747657188,-2.8735583218573534,-5.840560049068118,-3.4631859211137696,-5.751530712927343,-2.651806579322369,-2.9176286967128628,-2.6615629978136239,-2.740310110836956 
 11/11  09:00:00,20.4,55.0,4.1,50.0,1.1736829369805005,0.0,19.873578148318655,20.92484293564346,20.238890290038566,21.06850188666963,20.054046095406919,20.022898187541906,20.67977514289965,20.359410842425548,-2.57212838248554,-5.516000352010903,-3.1768495696209908,-5.435837484306905,-2.3883632905242617,-2.612205047597276,-2.428788413120412,-2.4384310070337298 
 11/11  10:00:00,21.8,52.0,3.8,50.0,1.1664578693247312,0.0,20.73879313200464,21.321473683309479,21.57655559649657,21.461193354704997,21.338259127325764,21.275857212531407,22.137611304124996,21.718299673728397,-2.3090202072118086,-5.215930378985646,-2.832597759884686,-5.110169728525058,-2.0418730841794625,-2.325518279363635,-2.1431427932987709,-2.0130758172354747 
 11/11  11:00:00,23.1,49.0,3.6,50.0,1.1610229563078907,0.0,21.53831688368773,22.063457448973297,22.808377966824549,22.225011957310554,22.53938298775782,22.406112333913418,23.545446577026178,22.985166340506156,-2.062368055498477,-5.0438343350820749,-2.4413065894685848,-4.939663168121504,-1.6203938426945357,-2.0234177582392247,-1.7963272238906439,-1.5838758137409228 
 11/11  12:00:00,24.5,46.0,3.3,50.0,1.1540464620600626,0.0,22.20727402113061,22.86825980952771,24.041957038004754,23.05232017143347,23.699654369847637,23.471613213803957,24.983268910555958,24.34747212010295,-1.8432048126275918,-4.765425328364187,-2.072798535401116,-4.653867587255052,-1.2213103818623164,-1.73916966688827,-1.4487579173084642,-1.1747175132272874 
 11/11  13:00:00,25.9,44.0,3.1,50.0,1.1479901699280047,0.0,22.970680379265624,23.743917045931448,25.185281305633436,23.947687220481869,24.80742475176633,24.497545512103469,26.13103466513682,25.718718273507247,-1.6335600937181672,-4.457182363175805,-1.6849683842492614,-4.3359648961021979,-0.8323659352024517,-1.4528629887385359,-1.0814202802649995,-0.7355157251650011 
 11/11  14:00:00,27.2,41.0,2.8,50.0,1.141758985137246,0.0,23.531664033753388,24.527775319684055,25.843858466317355,24.761243045386356,25.485291996523757,25.09026579559567,26.671189205355856,26.987083361097498,-1.392041210553171,-4.106667741168228,-1.3024313488452733,-3.9747103121912228,-0.481944996597232,-1.1572339463965194,-0.7622250540631586,-0.283071219568952 
 11/11  15:00:00,28.6,39.0,2.6,360.0,1.135912431094528,0.0,24.21820919920366,25.89353590552669,27.140881016837335,25.949823872676729,26.619651992886629,26.303784812920303,25.909261996650128,28.400859058752418,-1.1981579694414973,-3.7946422620280169,-1.054259373357795,-3.6484957420629144,-0.26864867468368516,-0.9547630249601008,-0.577903838905521,0.10581609675625434 
 11/11  16:00:00,27.3,43.0,2.3,360.0,1.1392763047311796,0.0,24.1519066548231,25.1588697381934,26.49369578297622,25.34353236935831,26.36925348265863,26.03525029926425,25.73349512756741,27.20973508815819,-0.9772758944251787,-3.2932528843528736,-0.667734289578194,-3.1977821129629007,-0.02398569341992987,-0.6336079284527993,-0.6556594579278251,0.50584860457826 
 11/11  17:00:00,26.1,47.0,2.1,360.0,1.1435086200736396,0.0,24.011938865333265,24.657242043732706,26.001615899159956,24.816036059564224,25.89209271810803,25.515202121975596,25.195060710549229,26.130106356001308,-0.924597558944002,-3.4341712351611575,-0.7532219255572672,-3.2985707336662797,-0.09063984686902242,-0.641707838493068,-0.6529008957795485,0.32114873547310987 
 11/11  18:00:00,24.8,52.0,1.8,360.0,1.1480488856567688,0.0,23.73572128244222,24.044872332684017,25.038198639910129,24.195779131013706,25.103524428909667,24.701289280038883,24.489963989523074,24.984252093411457,-0.9011533842401523,-3.5228533234633949,-0.8108812362557525,-3.3952275349084748,-0.20089326601644087,-0.7005218654251996,-0.723722306838168,0.09660953972150371 
 11/11  19:00:00,23.5,57.0,1.5,360.0,1.1528140684892714,0.0,23.448674605680695,23.50003077527201,24.22493200170729,23.628701274971229,24.42223812121859,23.93215321815756,23.833160497433707,23.881893065610144,-0.934269882055383,-3.659369917162467,-1.0268410165876319,-3.5342218768470317,-0.4053469572973307,-0.8405095662955959,-0.8432374122272375,-0.20949893204392237 
 11/11  20:00:00,22.3,63.0,1.3,360.0,1.1557763197630882,0.0,23.139950303092055,23.066873231371788,23.99028136463266,23.135097976679846,24.12921511953993,23.19579656310872,23.424068124602127,23.351887143847184,-0.9887693513311878,-3.779870007344029,-1.2288733158194075,-3.665688620608223,-0.5886285750920912,-0.9966125733558048,-0.9636182091684272,-0.532114671629753 
 11/11  21:00:00,21.0,70.0,1.0,140.0,1.1603579091007855,0.0,22.03864694799777,22.502173713108296,21.969283745838078,22.51029202264266,22.60013727512947,21.151176595398444,22.47150603325934,22.476324665725863,-1.0567614441473097,-3.865359119019245,-1.2810841636731365,-3.7720695750850568,-0.6783198899936522,-1.1344392721684884,-1.0368245131733434,-0.7151727143750408 
 11/11  22:00:00,20.6,72.0,0.9,140.0,1.161864605388267,0.0,21.771469733023758,22.242265085871936,21.55312040245147,22.24922454790393,22.09476414532635,20.83088680069793,22.117829791975944,21.903432476885514,-1.2728246130727794,-3.9931813645274945,-1.7269648029994518,-3.9210761776147367,-0.9999125719130324,-1.5223449394411953,-1.2130746908150847,-0.9673029197131418 
 11/11  23:00:00,20.2,74.0,0.8,140.0,1.1645805738992157,0.0,21.44801104785271,21.945455894028883,21.228657142880043,21.938066281212725,21.78204059885516,20.484810131815665,21.844339376052305,21.557364356327676,-1.3469941131715429,-4.048625998974696,-1.8374682665305525,-3.9815274980043577,-1.1247106297314134,-1.5986470419696657,-1.2863988105391489,-1.139527362977278 
 11/11  24:00:00,19.9,75.0,0.7,140.0,1.165879858406732,0.0,21.237315162457834,21.71623315449548,20.98959161225275,21.712661267421948,21.547965815781504,20.231587250943819,21.635651468474717,21.300177233648975,-1.4325853678401713,-4.122085299860801,-1.9252124939554186,-4.063736222637045,-1.2107298827107048,-1.6795169635245174,-1.3475762410596835,-1.2591008125322776 
 11/12  01:00:00,19.5,78.0,0.6,140.0,1.167172670182793,0.0,21.002460122923695,21.47511262948465,20.670790807047096,21.46791088168768,21.19479190432322,19.905434255052098,21.32656410589395,20.933839567119777,-1.499060526135702,-4.184789407859933,-1.9978177780097373,-4.129933229732731,-1.2852566690777486,-1.7460522920535729,-1.399309099115684,-1.355510395633688 
 11/12  02:00:00,19.1,80.0,0.4,140.0,1.1699538555658716,0.0,20.758957792429439,21.189965174825859,20.35902641559948,21.174792914091499,20.88622223901929,19.57548604050659,21.047520518992287,20.61807617418535,-1.560555793332821,-4.243665707968085,-2.08271447284234,-4.193915050003012,-1.3780345052615682,-1.81870071291661,-1.4656115719717078,-1.4650116600063139 
 11/12  03:00:00,18.7,82.0,0.3,140.0,1.171563625588297,0.0,20.469629794659814,20.861149135669327,20.059317001828658,20.834783265264826,20.72015239091656,19.200214129327969,20.923114592358908,20.410127131819526,-1.6301024428247844,-4.327571064879095,-2.1732710384001265,-4.2843106255608449,-1.4668642535517896,-1.900711767278377,-1.5303343155227925,-1.5663706283605428 
 11/12  04:00:00,18.4,84.0,0.2,140.0,1.1726567209389618,0.0,20.317675948392549,20.718832386919457,19.785710345481755,20.68427005133249,20.362174876328035,18.97811232792865,20.587456106389895,20.05205260494641,-1.7095404056659116,-4.428716247112993,-2.2633917597974126,-4.39255048173606,-1.5299103964095023,-1.9929073237041475,-1.5707016179506162,-1.6462959669021303 
 11/12  05:00:00,18.0,86.0,0.1,140.0,1.1754984497055679,0.0,20.028238034920848,20.417413271895254,19.439157792241319,20.370640563786365,20.028287835099435,18.610912631248348,20.292898830759527,19.711159531243078,-1.7592219473718927,-4.474055098789664,-2.346264286193503,-4.443972641299632,-1.624278973709095,-2.053573978156534,-1.6467883098275987,-1.7480621302007138 
 11/12  06:00:00,17.6,89.0,0.0,0.0,1.1769214770780135,0.0,19.97796676586626,20.26212385990086,19.232102052680945,20.197589119192118,19.785259643204609,18.305067494419594,20.409604230942237,19.444027178887926,-1.8388011903958872,-4.57475573001948,-2.450948674007395,-4.552010080223664,-1.7231585468460289,-2.1483874994252938,-1.7213422606431926,-1.8534245306586866 
 11/12  07:00:00,18.9,81.0,0.0,0.0,1.1719494328288554,0.0,20.515655972506019,21.139337893743858,20.0464657278949,21.103872794116758,20.50200646924587,19.410247384641516,20.871714982250006,20.170264861411988,-1.8508962461298715,-4.618675519332961,-2.51188430346004,-4.60414112796148,-1.7451188157613298,-2.200993918669023,-1.704732223493889,-1.9122110373329624 
 11/12  08:00:00,20.1,74.0,0.1,0.0,1.1674824726953284,0.0,21.05143105557589,21.887122919351055,20.740101637677105,21.86279603000572,21.102556415163606,20.378489519430639,21.305735088389829,20.911934857522277,-1.7291184102113382,-4.3613933888536249,-2.3282031529731839,-4.339668851859559,-1.5482457718558294,-1.9620008731664514,-1.6103503348231323,-1.7296205811510979 
 11/12  09:00:00,21.4,68.0,0.5,50.0,1.1612392170354705,0.0,21.596136182790159,22.66768426360538,21.675677080401358,22.626587494572033,21.932743381696246,21.355204780443669,21.957003420700969,21.88639047916031,-1.6027778319527362,-4.139665855285684,-2.1475659981044896,-4.115379904846578,-1.3620386851533808,-1.7442784631926514,-1.521657015080323,-1.514514526716141 
